application_id,customer_id,broker_id,brand,application_channel,submitted_date,loan_amount,property_value,lvr,interest_rate,approved,lvr_bin,rate_bin,month
18557,9216,214,Lendi,Online,2021-09-27,141259.0,233278.0,0.6055393136086558,3.93,1,"(0.6, 0.65]","(3.5, 4.0]",9
18558,3205,104,Loan Market,Broker,2020-04-03,295749.0,422768.0,0.6995538924421905,4.87,1,"(0.65, 0.7]","(4.5, 5.0]",4
18559,576,361,Aussie,Online,2024-05-13,338108.0,511670.0,0.6607930892958352,5.23,0,"(0.65, 0.7]","(5.0, 5.5]",5
18560,199,364,Loan Market,Broker,2024-02-25,415822.0,542444.0,0.7665712958388331,5.09,1,"(0.75, 0.8]","(5.0, 5.5]",2
18561,7424,222,Loan Market,Online,2020-04-13,134533.0,198438.0,0.6779598665578166,4.16,1,"(0.65, 0.7]","(4.0, 4.5]",4
18562,1366,340,Lendi,Online,2024-10-29,475997.0,765532.0,0.6217858952989554,4.62,1,"(0.6, 0.65]","(4.5, 5.0]",10
18563,7835,348,Lendi,Broker,2020-10-12,503916.0,568801.0,0.8859267125057797,3.8,1,"(0.85, 0.9]","(3.5, 4.0]",10
18564,1999,189,Loan Market,Broker,2023-08-15,218400.0,255876.0,0.8535384326783285,5.4,0,"(0.85, 0.9]","(5.0, 5.5]",8
18565,5351,327,Loan Market,Broker,2021-04-25,162592.0,264980.0,0.6136010264925654,4.46,1,"(0.6, 0.65]","(4.0, 4.5]",4
18566,6445,324,Aussie,Online,2020-03-11,237224.0,348129.0,0.6814255635123762,3.82,1,"(0.65, 0.7]","(3.5, 4.0]",3
18567,1017,476,Smartline,Broker,2019-02-09,302214.0,382965.0,0.7891426109435589,4.8,0,"(0.75, 0.8]","(4.5, 5.0]",2
18568,3619,311,Aussie,Broker,2020-04-05,205401.0,294944.0,0.6964067755234892,4.63,1,"(0.65, 0.7]","(4.5, 5.0]",4
18569,26,99,Lendi,Broker,2020-09-04,273013.0,398826.0,0.6845416296831199,5.18,1,"(0.65, 0.7]","(5.0, 5.5]",9
18570,9751,97,Loan Market,Online,2021-07-13,189301.0,243081.0,0.7787568752802564,4.88,1,"(0.75, 0.8]","(4.5, 5.0]",7
18571,3725,327,Loan Market,Broker,2018-10-20,364918.0,554331.0,0.6583034324257528,4.72,1,"(0.65, 0.7]","(4.5, 5.0]",10
18572,3459,73,Lendi,Broker,2022-03-01,980191.0,1233631.0,0.7945576918867959,5.1,0,"(0.75, 0.8]","(5.0, 5.5]",3
18573,6594,482,Loan Market,Broker,2019-09-16,185173.0,295429.0,0.6267935781524495,4.53,1,"(0.6, 0.65]","(4.5, 5.0]",9
18574,8663,256,Loan Market,Online,2019-12-14,232900.0,333914.0,0.6974849811628144,4.73,1,"(0.65, 0.7]","(4.5, 5.0]",12
18575,7281,231,Mortgage Choice,Broker,2017-05-02,417496.0,657811.0,0.6346747013959937,4.43,1,"(0.6, 0.65]","(4.0, 4.5]",5
18576,8070,170,Loan Market,Broker,2023-01-24,360391.0,523078.0,0.6889813756265796,5.03,1,"(0.65, 0.7]","(5.0, 5.5]",1
18577,4747,482,Loan Market,Online,2019-04-14,342722.0,425826.0,0.8048404747479018,3.87,1,"(0.8, 0.85]","(3.5, 4.0]",4
18578,7590,333,Lendi,Online,2021-08-06,1574809.0,1899263.0,0.8291684721915816,4.84,1,"(0.8, 0.85]","(4.5, 5.0]",8
18579,9078,157,Loan Market,Online,2022-09-01,186920.0,290474.0,0.6434999345896707,5.19,1,"(0.6, 0.65]","(5.0, 5.5]",9
18580,6979,419,Loan Market,Broker,2020-07-23,355112.0,431031.0,0.8238664968412944,4.79,0,"(0.8, 0.85]","(4.5, 5.0]",7
18581,9068,429,Aussie,Broker,2022-02-28,142385.0,227712.0,0.6252854482855537,3.96,1,"(0.6, 0.65]","(3.5, 4.0]",2
18582,9134,458,Aussie,Online,2022-05-17,142256.0,213931.0,0.664962067208586,4.18,1,"(0.65, 0.7]","(4.0, 4.5]",5
18583,3042,222,Loan Market,Broker,2018-02-12,213219.0,284255.0,0.7500976236126013,5.13,0,"(0.75, 0.8]","(5.0, 5.5]",2
18584,7766,364,Loan Market,Online,2018-04-27,136689.0,153346.0,0.8913763645611884,5.25,1,"(0.85, 0.9]","(5.0, 5.5]",4
18585,5405,346,Loan Market,Broker,2023-06-05,278476.0,312169.0,0.8920680785087565,5.52,1,"(0.85, 0.9]","(5.5, 6.5]",6
18586,572,99,Lendi,Broker,2023-05-14,196218.0,263910.0,0.7435034670910537,5.4,1,"(0.7, 0.75]","(5.0, 5.5]",5
18587,8797,220,Mortgage Choice,Broker,2024-11-03,307611.0,365552.0,0.841497242526371,5.01,1,"(0.8, 0.85]","(5.0, 5.5]",11
18588,4981,413,Smartline,Broker,2023-06-28,208611.0,272335.0,0.7660087759560835,4.85,1,"(0.75, 0.8]","(4.5, 5.0]",6
18589,8574,244,Aussie,Broker,2022-12-03,400493.0,485146.0,0.8255102587674639,4.18,1,"(0.8, 0.85]","(4.0, 4.5]",12
18590,1237,454,Smartline,Online,2023-05-09,419356.0,526878.0,0.7959261916420879,4.72,1,"(0.75, 0.8]","(4.5, 5.0]",5
18591,2381,259,Loan Market,Online,2020-12-30,249690.0,308583.0,0.8091502124225897,4.46,1,"(0.8, 0.85]","(4.0, 4.5]",12
18592,7178,477,Lendi,Broker,2022-03-08,207948.0,284128.0,0.7318814055636896,3.87,1,"(0.7, 0.75]","(3.5, 4.0]",3
18593,1518,441,Lendi,Online,2023-05-01,284030.0,334179.0,0.8499337181570356,5.01,1,"(0.8, 0.85]","(5.0, 5.5]",5
18594,1534,194,Loan Market,Broker,2023-04-17,213559.0,291073.0,0.7336956708454581,4.17,1,"(0.7, 0.75]","(4.0, 4.5]",4
18595,5888,375,Lendi,Broker,2021-01-25,307466.0,378779.0,0.8117292669340169,4.97,1,"(0.8, 0.85]","(4.5, 5.0]",1
18596,7860,150,Aussie,Online,2023-10-23,240294.0,279063.0,0.8610743810537406,4.55,0,"(0.85, 0.9]","(4.5, 5.0]",10
18597,3490,494,Lendi,Broker,2021-01-29,329065.0,413049.0,0.7966730339499672,5.24,1,"(0.75, 0.8]","(5.0, 5.5]",1
18598,4643,367,Smartline,Broker,2019-12-18,188204.0,249962.0,0.752930445427705,4.75,0,"(0.75, 0.8]","(4.5, 5.0]",12
18599,9063,498,Lendi,Online,2022-08-15,387557.0,510955.0,0.7584953665195565,5.0,1,"(0.75, 0.8]","(4.5, 5.0]",8
18600,2151,155,Smartline,Online,2022-03-16,253708.0,312200.0,0.8126457399103139,4.71,1,"(0.8, 0.85]","(4.5, 5.0]",3
18601,5320,499,Smartline,Broker,2021-12-27,412978.0,657977.0,0.6276480788842164,4.57,1,"(0.6, 0.65]","(4.5, 5.0]",12
18602,3767,22,Lendi,Broker,2024-12-20,267029.0,337599.0,0.7909650206309853,4.71,0,"(0.75, 0.8]","(4.5, 5.0]",12
18603,4961,458,Aussie,Broker,2017-09-22,177136.0,248619.0,0.7124797380731159,4.6,1,"(0.7, 0.75]","(4.5, 5.0]",9
18604,6062,116,Mortgage Choice,Broker,2020-06-26,580123.0,905640.0,0.6405668919217349,4.62,0,"(0.6, 0.65]","(4.5, 5.0]",6
18605,5858,113,Smartline,Broker,2022-11-13,196820.0,225256.0,0.8737614092410413,4.45,1,"(0.85, 0.9]","(4.0, 4.5]",11
18606,4488,433,Loan Market,Online,2022-03-02,295584.0,394487.0,0.7492870487493885,4.94,1,"(0.7, 0.75]","(4.5, 5.0]",3
18607,7751,211,Loan Market,Broker,2022-01-07,618532.0,839147.0,0.7370961226102221,4.24,0,"(0.7, 0.75]","(4.0, 4.5]",1
18608,9805,24,Aussie,Online,2024-11-06,91562.0,120047.0,0.7627179354752722,4.03,1,"(0.75, 0.8]","(4.0, 4.5]",11
18609,1078,283,Aussie,Broker,2018-11-28,159548.0,202790.0,0.7867646333645644,5.39,1,"(0.75, 0.8]","(5.0, 5.5]",11
18610,1301,292,Lendi,Broker,2021-01-20,135909.0,206426.0,0.6583909003710773,4.17,0,"(0.65, 0.7]","(4.0, 4.5]",1
18611,6650,363,Aussie,Broker,2019-01-11,583739.0,741117.0,0.787647564419653,5.78,1,"(0.75, 0.8]","(5.5, 6.5]",1
18612,7182,401,Lendi,Broker,2023-06-23,87273.0,123663.0,0.7057325149802285,4.83,1,"(0.7, 0.75]","(4.5, 5.0]",6
18613,8139,56,Smartline,Broker,2019-02-13,611790.0,751195.0,0.8144223537164118,5.36,1,"(0.8, 0.85]","(5.0, 5.5]",2
18614,2530,266,Mortgage Choice,Broker,2017-04-29,179754.0,216165.0,0.831559225591562,4.57,0,"(0.8, 0.85]","(4.5, 5.0]",4
18615,3261,54,Smartline,Online,2021-11-05,319253.0,530104.0,0.6022459743748396,3.79,1,"(0.6, 0.65]","(3.5, 4.0]",11
18616,364,337,Mortgage Choice,Online,2024-10-12,298433.0,366219.0,0.8149031044265863,4.32,1,"(0.8, 0.85]","(4.0, 4.5]",10
18617,846,108,Mortgage Choice,Broker,2023-02-28,243124.0,344490.0,0.7057505297686435,5.0,1,"(0.7, 0.75]","(4.5, 5.0]",2
18618,3033,202,Lendi,Broker,2023-06-23,231288.0,334659.0,0.691115433919303,4.38,0,"(0.65, 0.7]","(4.0, 4.5]",6
18619,1328,202,Lendi,Online,2020-06-21,136131.0,191230.0,0.711870522407572,4.47,1,"(0.7, 0.75]","(4.0, 4.5]",6
18620,8584,422,Mortgage Choice,Broker,2020-01-23,260007.0,336495.0,0.7726920162260955,4.1,0,"(0.75, 0.8]","(4.0, 4.5]",1
18621,3256,337,Mortgage Choice,Online,2019-03-24,288939.0,455478.0,0.634364338123905,4.13,1,"(0.6, 0.65]","(4.0, 4.5]",3
18622,5137,383,Loan Market,Broker,2017-02-07,572182.0,706855.0,0.8094757765029603,4.7,1,"(0.8, 0.85]","(4.5, 5.0]",2
18623,7109,474,Smartline,Broker,2023-09-27,415353.0,566223.0,0.7335502090165889,4.6,1,"(0.7, 0.75]","(4.5, 5.0]",9
18624,3238,218,Mortgage Choice,Broker,2017-08-31,250968.0,387326.0,0.6479503054274693,4.56,1,"(0.6, 0.65]","(4.5, 5.0]",8
18625,9498,243,Smartline,Broker,2020-10-19,301948.0,401092.0,0.7528148155535388,4.45,0,"(0.75, 0.8]","(4.0, 4.5]",10
18626,5669,354,Lendi,Online,2022-06-22,488185.0,632177.0,0.7722283474406693,4.4,1,"(0.75, 0.8]","(4.0, 4.5]",6
18627,6313,388,Lendi,Broker,2019-05-05,281502.0,399925.0,0.7038869788085266,5.18,1,"(0.7, 0.75]","(5.0, 5.5]",5
18628,8957,178,Aussie,Broker,2023-02-27,199769.0,229649.0,0.8698883948983013,4.52,1,"(0.85, 0.9]","(4.5, 5.0]",2
18629,5466,475,Loan Market,Broker,2023-06-13,228398.0,282263.0,0.8091673368454243,4.41,1,"(0.8, 0.85]","(4.0, 4.5]",6
18630,499,61,Aussie,Online,2021-12-03,650237.0,814429.0,0.7983961769534238,5.04,1,"(0.75, 0.8]","(5.0, 5.5]",12
18631,6063,405,Aussie,Online,2017-06-24,173313.0,281351.0,0.6160027865548727,3.52,1,"(0.6, 0.65]","(3.5, 4.0]",6
18632,2945,36,Mortgage Choice,Online,2021-09-09,258220.0,344069.0,0.750489000752756,4.37,0,"(0.75, 0.8]","(4.0, 4.5]",9
18633,7953,358,Loan Market,Broker,2024-03-29,264797.0,309619.0,0.8552349823492744,5.21,1,"(0.85, 0.9]","(5.0, 5.5]",3
18634,5857,46,Loan Market,Broker,2018-11-03,227255.0,283895.0,0.8004896176403248,5.61,1,"(0.8, 0.85]","(5.5, 6.5]",11
18635,7839,95,Mortgage Choice,Broker,2018-11-25,400629.0,598083.0,0.6698551873234986,3.92,1,"(0.65, 0.7]","(3.5, 4.0]",11
18636,6078,327,Loan Market,Broker,2018-07-02,248198.0,289152.0,0.8583651505090748,4.8,1,"(0.85, 0.9]","(4.5, 5.0]",7
18637,136,44,Smartline,Broker,2022-02-24,216234.0,304186.0,0.7108611178686725,4.44,0,"(0.7, 0.75]","(4.0, 4.5]",2
18638,9293,320,Aussie,Online,2020-01-28,765273.0,875092.0,0.8745057662508627,4.69,0,"(0.85, 0.9]","(4.5, 5.0]",1
18639,4034,226,Lendi,Broker,2024-02-10,267501.0,354926.0,0.7536810490073987,4.72,1,"(0.75, 0.8]","(4.5, 5.0]",2
18640,6701,146,Lendi,Broker,2017-09-30,395866.0,473533.0,0.8359839757735997,4.57,1,"(0.8, 0.85]","(4.5, 5.0]",9
18641,4114,472,Smartline,Broker,2019-02-23,225487.0,287763.0,0.7835857980351887,4.54,1,"(0.75, 0.8]","(4.5, 5.0]",2
18642,6547,269,Aussie,Broker,2020-04-24,303287.0,441200.0,0.6874138712601995,4.84,1,"(0.65, 0.7]","(4.5, 5.0]",4
18643,8397,13,Mortgage Choice,Broker,2019-07-29,915766.0,1150249.0,0.7961458779794636,4.38,1,"(0.75, 0.8]","(4.0, 4.5]",7
18644,4595,25,Aussie,Broker,2018-03-28,153242.0,254187.0,0.6028711145731293,4.46,1,"(0.6, 0.65]","(4.0, 4.5]",3
18645,562,261,Loan Market,Broker,2024-02-22,153956.0,181005.0,0.8505621391674263,5.17,1,"(0.85, 0.9]","(5.0, 5.5]",2
18646,5401,128,Mortgage Choice,Broker,2021-03-09,534212.0,600407.0,0.8897497863948954,4.51,1,"(0.85, 0.9]","(4.5, 5.0]",3
18647,7334,39,Loan Market,Online,2017-04-04,393313.0,594027.0,0.6621130015975705,5.0,1,"(0.65, 0.7]","(4.5, 5.0]",4
18648,3315,157,Loan Market,Broker,2020-08-23,163605.0,189119.0,0.8650902341911706,5.28,0,"(0.85, 0.9]","(5.0, 5.5]",8
18649,3961,364,Loan Market,Broker,2021-10-28,227011.0,349060.0,0.6503495101128746,3.86,0,"(0.65, 0.7]","(3.5, 4.0]",10
18650,2212,185,Aussie,Broker,2024-01-09,437472.0,585290.0,0.7474448563959747,5.41,1,"(0.7, 0.75]","(5.0, 5.5]",1
18651,2372,174,Lendi,Broker,2022-03-04,255981.0,372185.0,0.687778927146446,5.31,0,"(0.65, 0.7]","(5.0, 5.5]",3
18652,6975,417,Aussie,Online,2019-08-12,469177.0,713523.0,0.6575499318171945,4.29,0,"(0.65, 0.7]","(4.0, 4.5]",8
18653,2682,472,Smartline,Broker,2023-01-31,151462.0,183211.0,0.8267080033404108,4.71,1,"(0.8, 0.85]","(4.5, 5.0]",1
18654,2807,394,Mortgage Choice,Broker,2024-07-05,699707.0,831025.0,0.8419806865016095,4.69,1,"(0.8, 0.85]","(4.5, 5.0]",7
18655,2256,186,Loan Market,Online,2020-01-02,951035.0,1116782.0,0.8515851795605588,4.89,1,"(0.85, 0.9]","(4.5, 5.0]",1
18656,9093,281,Smartline,Broker,2020-03-14,562174.0,933001.0,0.6025438343581625,3.87,1,"(0.6, 0.65]","(3.5, 4.0]",3
18657,6383,489,Smartline,Online,2019-06-27,437064.0,511573.0,0.854353142171303,4.76,1,"(0.85, 0.9]","(4.5, 5.0]",6
18658,9943,74,Mortgage Choice,Broker,2021-08-15,292645.0,475508.0,0.6154365436543654,4.42,1,"(0.6, 0.65]","(4.0, 4.5]",8
18659,4900,295,Lendi,Broker,2022-10-05,440884.0,600230.0,0.7345250987121603,3.9,1,"(0.7, 0.75]","(3.5, 4.0]",10
18660,3160,16,Lendi,Broker,2024-07-05,335265.0,513750.0,0.6525839416058394,4.85,1,"(0.65, 0.7]","(4.5, 5.0]",7
18661,5657,188,Loan Market,Broker,2018-09-26,400062.0,458779.0,0.8720146301378223,4.22,1,"(0.85, 0.9]","(4.0, 4.5]",9
18662,1453,412,Smartline,Online,2023-04-11,140983.0,182381.0,0.7730136362888678,4.67,1,"(0.75, 0.8]","(4.5, 5.0]",4
18663,9436,460,Lendi,Broker,2017-07-23,466562.0,630033.0,0.7405358132034354,4.57,0,"(0.7, 0.75]","(4.5, 5.0]",7
18664,2323,172,Lendi,Broker,2017-01-16,608725.0,830170.0,0.7332534300203573,5.05,1,"(0.7, 0.75]","(5.0, 5.5]",1
18665,9863,186,Loan Market,Broker,2017-05-06,482184.0,668463.0,0.7213323699292257,4.76,1,"(0.7, 0.75]","(4.5, 5.0]",5
18666,7098,32,Lendi,Broker,2024-03-31,237307.0,319743.0,0.7421804386648027,4.43,1,"(0.7, 0.75]","(4.0, 4.5]",3
18667,1769,63,Mortgage Choice,Broker,2023-11-19,152677.0,198362.0,0.7696887508696222,4.65,1,"(0.75, 0.8]","(4.5, 5.0]",11
18668,6097,499,Smartline,Online,2024-10-08,317642.0,375854.0,0.8451207117657388,5.52,1,"(0.8, 0.85]","(5.5, 6.5]",10
18669,5186,349,Aussie,Broker,2022-03-17,191264.0,284914.0,0.671304323409871,4.76,1,"(0.65, 0.7]","(4.5, 5.0]",3
18670,1170,301,Lendi,Online,2021-04-28,232389.0,276222.0,0.841312422616591,5.47,1,"(0.8, 0.85]","(5.0, 5.5]",4
18671,4711,309,Mortgage Choice,Broker,2017-03-20,370209.0,435978.0,0.8491460578286061,5.15,1,"(0.8, 0.85]","(5.0, 5.5]",3
18672,6591,189,Loan Market,Online,2019-02-28,245339.0,286820.0,0.8553761941287219,5.34,0,"(0.85, 0.9]","(5.0, 5.5]",2
18673,387,306,Smartline,Online,2020-11-03,147942.0,167645.0,0.8824718900056667,5.66,1,"(0.85, 0.9]","(5.5, 6.5]",11
18674,2431,411,Aussie,Online,2023-05-01,665375.0,750161.0,0.8869762624289986,5.59,1,"(0.85, 0.9]","(5.5, 6.5]",5
18675,1406,26,Mortgage Choice,Broker,2023-06-11,204116.0,322776.0,0.6323766327112301,4.37,1,"(0.6, 0.65]","(4.0, 4.5]",6
18676,124,387,Aussie,Broker,2021-02-20,348093.0,403206.0,0.8633130459368165,4.76,1,"(0.85, 0.9]","(4.5, 5.0]",2
18677,3998,346,Loan Market,Online,2024-08-19,329455.0,385941.0,0.8536408414757696,4.24,1,"(0.85, 0.9]","(4.0, 4.5]",8
18678,5910,39,Loan Market,Broker,2017-05-05,518466.0,726935.0,0.7132219524441663,4.59,1,"(0.7, 0.75]","(4.5, 5.0]",5
18679,3897,193,Smartline,Broker,2018-09-10,177049.0,219281.0,0.8074069344813276,4.24,1,"(0.8, 0.85]","(4.0, 4.5]",9
18680,9817,163,Loan Market,Online,2019-01-12,651535.0,742057.0,0.8780120664585066,4.37,1,"(0.85, 0.9]","(4.0, 4.5]",1
18681,8067,53,Smartline,Online,2017-03-22,477769.0,761505.0,0.6274010019632176,4.56,1,"(0.6, 0.65]","(4.5, 5.0]",3
18682,9374,475,Loan Market,Broker,2024-12-29,106115.0,150229.0,0.7063549647538092,4.5,1,"(0.7, 0.75]","(4.0, 4.5]",12
18683,728,174,Lendi,Online,2021-07-03,614918.0,689213.0,0.8922031360406725,4.28,1,"(0.85, 0.9]","(4.0, 4.5]",7
18684,7040,196,Aussie,Broker,2017-06-24,182144.0,238267.0,0.764453323372519,5.0,0,"(0.75, 0.8]","(4.5, 5.0]",6
18685,7716,211,Loan Market,Broker,2018-11-07,182831.0,291350.0,0.6275304616440707,4.71,1,"(0.6, 0.65]","(4.5, 5.0]",11
18686,3671,278,Loan Market,Broker,2017-12-14,165589.0,186409.0,0.8883101137820599,4.77,1,"(0.85, 0.9]","(4.5, 5.0]",12
18687,1142,188,Loan Market,Broker,2022-03-28,268605.0,308450.0,0.8708218511914411,5.31,0,"(0.85, 0.9]","(5.0, 5.5]",3
18688,4032,390,Mortgage Choice,Online,2020-10-22,298808.0,354909.0,0.8419284943464381,5.01,1,"(0.8, 0.85]","(5.0, 5.5]",10
18689,8551,308,Aussie,Broker,2021-04-08,260554.0,310897.0,0.8380717729666095,5.12,0,"(0.8, 0.85]","(5.0, 5.5]",4
18690,3743,457,Lendi,Online,2020-12-09,302111.0,405089.0,0.7457891969419066,4.74,1,"(0.7, 0.75]","(4.5, 5.0]",12
18691,2845,331,Aussie,Online,2024-11-30,146905.0,170310.0,0.8625741295285069,5.35,1,"(0.85, 0.9]","(5.0, 5.5]",11
18692,2212,214,Lendi,Broker,2024-03-06,397646.0,574876.0,0.6917074290803582,4.39,1,"(0.65, 0.7]","(4.0, 4.5]",3
18693,973,495,Aussie,Broker,2018-12-25,429709.0,607300.0,0.7075728634941545,4.76,0,"(0.7, 0.75]","(4.5, 5.0]",12
18694,361,329,Aussie,Online,2020-06-29,474307.0,713454.0,0.6648038976584335,4.07,1,"(0.65, 0.7]","(4.0, 4.5]",6
18695,2633,29,Loan Market,Broker,2018-08-31,146011.0,202529.0,0.7209387297621576,4.75,0,"(0.7, 0.75]","(4.5, 5.0]",8
18696,3191,171,Loan Market,Broker,2024-03-01,113345.0,169147.0,0.6700976074065753,3.58,1,"(0.65, 0.7]","(3.5, 4.0]",3
18697,4949,122,Smartline,Online,2023-04-01,216712.0,308729.0,0.7019489584716694,4.72,1,"(0.7, 0.75]","(4.5, 5.0]",4
18698,1625,458,Aussie,Broker,2017-12-24,195030.0,241639.0,0.807113090188256,5.43,0,"(0.8, 0.85]","(5.0, 5.5]",12
18699,1757,418,Aussie,Broker,2019-12-25,268677.0,368541.0,0.7290287919118904,4.81,0,"(0.7, 0.75]","(4.5, 5.0]",12
18700,7819,159,Lendi,Broker,2017-10-20,197570.0,237951.0,0.8302969939189161,4.78,1,"(0.8, 0.85]","(4.5, 5.0]",10
18701,5120,86,Aussie,Online,2020-09-09,173016.0,232642.0,0.7437006215558669,4.59,0,"(0.7, 0.75]","(4.5, 5.0]",9
18702,6027,302,Loan Market,Broker,2019-09-18,151998.0,236843.0,0.6417669088805664,5.05,0,"(0.6, 0.65]","(5.0, 5.5]",9
18703,8433,4,Loan Market,Online,2024-01-21,180702.0,219664.0,0.8226291062713963,5.03,1,"(0.8, 0.85]","(5.0, 5.5]",1
18704,6976,2,Smartline,Broker,2022-12-23,234338.0,378099.0,0.6197794757457703,4.25,1,"(0.6, 0.65]","(4.0, 4.5]",12
18705,976,133,Lendi,Broker,2019-03-31,368775.0,417765.0,0.8827331155075222,5.19,1,"(0.85, 0.9]","(5.0, 5.5]",3
18706,4319,302,Loan Market,Online,2017-05-10,246973.0,289773.0,0.8522981782291655,4.87,1,"(0.85, 0.9]","(4.5, 5.0]",5
18707,5924,79,Aussie,Online,2022-05-14,602677.0,677982.0,0.8889277296447399,5.25,1,"(0.85, 0.9]","(5.0, 5.5]",5
18708,2314,147,Loan Market,Online,2024-03-01,172950.0,256376.0,0.6745951259088214,4.28,1,"(0.65, 0.7]","(4.0, 4.5]",3
18709,9498,166,Mortgage Choice,Broker,2024-01-14,269859.0,362535.0,0.7443667507964749,4.47,1,"(0.7, 0.75]","(4.0, 4.5]",1
18710,788,315,Mortgage Choice,Broker,2023-11-13,376549.0,572339.0,0.657912530860207,4.2,1,"(0.65, 0.7]","(4.0, 4.5]",11
18711,2429,463,Mortgage Choice,Broker,2018-08-16,153465.0,211169.0,0.7267401938731537,4.46,1,"(0.7, 0.75]","(4.0, 4.5]",8
18712,8748,238,Lendi,Online,2022-04-09,400458.0,594940.0,0.6731065317511009,4.19,0,"(0.65, 0.7]","(4.0, 4.5]",4
18713,6665,328,Loan Market,Broker,2021-07-14,973053.0,1136969.0,0.8558307218578519,5.52,1,"(0.85, 0.9]","(5.5, 6.5]",7
18714,9752,276,Loan Market,Online,2018-09-06,157797.0,247924.0,0.6364732740678595,4.84,1,"(0.6, 0.65]","(4.5, 5.0]",9
18715,7484,204,Smartline,Broker,2021-02-27,114498.0,171526.0,0.6675256229376304,3.82,0,"(0.65, 0.7]","(3.5, 4.0]",2
18716,1364,452,Loan Market,Online,2018-06-23,200739.0,295542.0,0.6792232576080557,3.69,0,"(0.65, 0.7]","(3.5, 4.0]",6
18717,3960,53,Smartline,Online,2017-09-18,410255.0,499424.0,0.821456317677965,4.83,1,"(0.8, 0.85]","(4.5, 5.0]",9
18718,8782,486,Smartline,Online,2024-04-10,253048.0,320675.0,0.7891104701021283,4.39,0,"(0.75, 0.8]","(4.0, 4.5]",4
18719,1750,107,Aussie,Online,2021-08-12,131779.0,205622.0,0.640879866940308,3.96,1,"(0.6, 0.65]","(3.5, 4.0]",8
18720,6672,55,Loan Market,Online,2020-06-04,327198.0,418576.0,0.78169316922136,5.64,1,"(0.75, 0.8]","(5.5, 6.5]",6
18721,541,246,Smartline,Online,2021-12-18,518846.0,607598.0,0.8539297364375787,4.7,1,"(0.85, 0.9]","(4.5, 5.0]",12
18722,7635,423,Lendi,Online,2022-01-17,346896.0,471539.0,0.7356676754202728,4.15,0,"(0.7, 0.75]","(4.0, 4.5]",1
18723,8483,377,Mortgage Choice,Broker,2022-02-14,210918.0,269183.0,0.7835487382189812,4.2,1,"(0.75, 0.8]","(4.0, 4.5]",2
18724,3936,164,Loan Market,Online,2017-08-16,298589.0,393091.0,0.7595925625364102,5.43,1,"(0.75, 0.8]","(5.0, 5.5]",8
18725,3959,442,Smartline,Broker,2024-09-09,279056.0,394511.0,0.7073465632137,4.4,1,"(0.7, 0.75]","(4.0, 4.5]",9
18726,3860,15,Lendi,Broker,2023-04-25,224697.0,374014.0,0.6007716288695075,4.51,0,"(0.6, 0.65]","(4.5, 5.0]",4
18727,8051,1,Aussie,Online,2020-12-08,153826.0,234531.0,0.6558877078083494,4.61,1,"(0.65, 0.7]","(4.5, 5.0]",12
18728,9448,351,Loan Market,Online,2024-11-13,515141.0,582641.0,0.8841482147668976,4.84,1,"(0.85, 0.9]","(4.5, 5.0]",11
18729,5332,137,Loan Market,Online,2020-06-13,246702.0,349241.0,0.7063947245598312,5.4,1,"(0.7, 0.75]","(5.0, 5.5]",6
18730,8200,151,Smartline,Broker,2019-11-10,206392.0,299494.0,0.6891356755060202,4.34,1,"(0.65, 0.7]","(4.0, 4.5]",11
18731,1658,180,Lendi,Online,2023-10-08,146764.0,187159.0,0.784167472576793,4.15,1,"(0.75, 0.8]","(4.0, 4.5]",10
18732,6186,410,Lendi,Online,2023-09-27,260577.0,299122.0,0.8711395350392148,4.34,1,"(0.85, 0.9]","(4.0, 4.5]",9
18733,4429,232,Loan Market,Broker,2023-07-21,248921.0,360370.0,0.6907372977772844,4.58,1,"(0.65, 0.7]","(4.5, 5.0]",7
18734,9449,492,Loan Market,Online,2024-05-21,530240.0,795050.0,0.6669266083894094,4.98,1,"(0.65, 0.7]","(4.5, 5.0]",5
18735,7238,487,Lendi,Broker,2023-11-20,145626.0,167273.0,0.8705887979530468,4.98,1,"(0.85, 0.9]","(4.5, 5.0]",11
18736,1040,188,Loan Market,Online,2017-07-08,158231.0,190170.0,0.8320502708103276,4.28,0,"(0.8, 0.85]","(4.0, 4.5]",7
18737,2117,18,Loan Market,Online,2021-06-29,278781.0,343844.0,0.8107775619176139,4.69,1,"(0.8, 0.85]","(4.5, 5.0]",6
18738,8877,225,Aussie,Online,2020-11-09,374559.0,488242.0,0.7671584992688052,4.22,0,"(0.75, 0.8]","(4.0, 4.5]",11
18739,4019,105,Smartline,Broker,2022-05-21,132277.0,181783.0,0.7276643030426387,4.35,1,"(0.7, 0.75]","(4.0, 4.5]",5
18740,9990,487,Lendi,Broker,2023-05-07,328754.0,415432.0,0.7913545417781972,4.39,1,"(0.75, 0.8]","(4.0, 4.5]",5
18741,7547,206,Lendi,Online,2018-10-27,294718.0,443137.0,0.6650719754838798,4.06,1,"(0.65, 0.7]","(4.0, 4.5]",10
18742,1825,186,Loan Market,Online,2020-05-26,52062.0,61597.0,0.8452035001704629,4.56,1,"(0.8, 0.85]","(4.5, 5.0]",5
18743,3535,65,Aussie,Online,2017-01-21,221769.0,305922.0,0.7249200776668563,4.32,1,"(0.7, 0.75]","(4.0, 4.5]",1
